cid,qid,t_start,t_sqe_copy,t_doorbell,t_completion,t_end,t_poll_cycles,submit_ticks,wait_ticks,completion_ticks,total_ticks,ticks_hz
32627,1,6312954736569,6312954736614,6312954736683,6312955133942,6312955133966,247608,114,247608,24,247746,2112000000
32628,1,6312954743263,6312954743309,6312954743377,6312955146417,6312955146451,258131,114,258131,34,258279,2112000000
32637,1,6312954749928,6312954749975,6312954750054,6312955182827,6312955182859,292513,126,292513,32,292671,2112000000
32617,1,6312954756573,6312954756617,6312954756695,6312955192268,6312955192307,299968,122,299968,39,300129,2112000000
32619,1,6312954763219,6312954763272,6312954763333,6312955201724,6312955201759,307389,114,307389,35,307538,2112000000
32622,1,6312954769887,6312954769962,6312954770033,6312955211137,6312955211170,314822,146,314822,33,315001,2112000000
32636,1,6312954723253,6312954723298,6312954723369,6312955220172,6312955220208,337834,116,337834,36,337986,2112000000
32631,1,6312954776538,6312954776584,6312954776652,6312955228768,6312955228801,330418,114,330418,33,330565,2112000000
32614,1,6312954783223,6312954783270,6312954783356,6312955237810,6312955237847,337517,133,337517,37,337687,2112000000
32623,1,6312954789846,6312954789892,6312954789968,6312955247378,6312955247413,345080,122,345080,35,345237,2112000000
32608,1,6312954796810,6312954796857,6312954796918,6312955257535,6312955257678,353367,108,353367,143,353618,2112000000
32638,1,6312954803186,6312954803257,6312954803333,6312955267582,6312955267606,361082,147,361082,24,361253,2112000000
32624,1,6312954816490,6312954816545,6312954816596,6312955278076,6312955278111,367639,106,367639,35,367780,2112000000
32610,1,6312954823051,6312954823098,6312954823208,6312955287227,6312955287261,374832,157,374832,34,375023,2112000000
32620,1,6312954832043,6312954832090,6312954832185,6312955297451,6312955297487,382510,142,382510,36,382688,2112000000
32615,1,6312954838657,6312954838704,6312954838796,6312955307781,6312955307819,390837,139,390837,38,391014,2112000000
32613,1,6312954845332,6312954845379,6312954845455,6312955322490,6312955322525,403566,123,403566,35,403724,2112000000
32611,1,6312954809815,6312954809859,6312954809910,6312955331921,6312955331960,423452,95,423452,39,423586,2112000000
32630,1,6312954865420,6312954865464,6312954865566,6312955342960,6312955342991,418004,146,418004,31,418181,2112000000
32629,1,6312954871981,6312954872028,6312954872107,6312955353141,6312955353182,426127,126,426127,41,426294,2112000000
32609,1,6312954851963,6312954852010,6312954852101,6312955373532,6312955373607,452666,138,452666,75,452879,2112000000
32616,1,6312954885138,6312954885183,6312954885246,6312955382621,6312955382715,451686,108,451686,94,451888,2112000000
32639,1,6312954858710,6312954858758,6312954858846,6312955393509,6312955393564,470635,136,470635,55,470826,2112000000
32632,1,6312954878599,6312954878646,6312954878693,6312955403621,6312955403646,474578,94,474578,25,474697,2112000000
182,0,6312955432480,6312955432950,6312955433144,6312957319002,6312957319027,1599261,664,1599261,25,1599950,2112000000
182,0,6312957337916,6312957337953,6312957337977,6312958867825,6312958867851,1301978,61,1301978,26,1302065,2112000000
190,0,6249531907631,6249531907881,6249531907997,6312988172837,6312988172849,0,366,63456264840,12,63456265218,2112000000
189,0,6249531908170,6249531908327,6249531909368,6312988194735,6312988194747,0,1198,63456285367,12,63456286577,2112000000
188,0,6249531909429,6249531909588,6249531910735,6312988203806,6312988203816,0,1306,63456293071,10,63456294387,2112000000
187,0,6249531910796,6249531910949,6249531912020,6312988211724,6312988211759,0,1224,63456299704,35,63456300963,2112000000
186,0,6249531912086,6249531912236,6249531913430,6312988218872,6312988219013,0,1344,63456305442,141,63456306927,2112000000
185,0,6249531913491,6249531913638,6249531914624,6312988226493,6312988226784,0,1133,63456311869,291,63456313293,2112000000
184,0,6249531914697,6249531914836,6249531915999,6312988234097,6312988234107,0,1302,63456318098,10,63456319410,2112000000
183,0,6249531916066,6249531916200,6249531917315,6312988242522,6312988242532,0,1249,63456325207,10,63456326466,2112000000
cid,qid,t_start,t_sqe_copy,t_doorbell,t_completion,t_end,t_poll_cycles,submit_ticks,wait_ticks,completion_ticks,total_ticks,ticks_hz
191,0,6314324266251,6314324270249,6314324272093,6314325619652,6314325620084,91237,5842,91237,432,97511,2112000000
191,0,6314326878351,6314326878492,6314326878716,6314332831566,6314332831588,423613,365,423613,22,424000,2112000000
191,0,6314332848220,6314332848316,6314332848343,6314332941128,6314332941156,6708,123,6708,28,6859,2112000000
191,0,6314332957283,6314332957336,6314332957371,6314333540218,6314333540243,42061,88,42061,25,42174,2112000000
191,0,6314333552726,6314333552770,6314333552807,6314333641728,6314333641754,6526,81,6526,26,6633,2112000000
182,0,6314373789764,6314373789835,6314373789909,6314375297677,6314375297709,103512,145,103512,32,103689,2112000000
32579,1,6377734839539,6377734839600,6377734839669,6377735382403,6377735382426,167096,130,167096,23,167249,2112000000
32616,1,6377734918545,6377734918600,6377734918659,6377735457651,6377735457672,219944,114,219944,21,220079,2112000000
32582,1,6377734925139,6377734925190,6377734925272,6377735470126,6377735470146,230278,133,230278,20,230431,2112000000
32607,1,6377734931788,6377734931841,6377734931935,6377735480662,6377735480694,238714,147,238714,32,238893,2112000000
32632,1,6377734938512,6377734938555,6377734938606,6377735490024,6377735490069,245959,94,245959,45,246098,2112000000
32631,1,6377734945163,6377734945208,6377734945283,6377735499294,6377735499327,253211,120,253211,33,253364,2112000000
32612,1,6377734951788,6377734951841,6377734951912,6377735509478,6377735509518,261345,124,261345,40,261509,2112000000
32626,1,6377734964923,6377734964967,6377734965083,6377735518956,6377735519017,266722,160,266722,61,266943,2112000000
32610,1,6377734973240,6377734973293,6377734973376,6377735529402,6377735529434,274741,136,274741,32,274909,2112000000
32624,1,6377734981064,6377734981107,6377734981158,6377735539893,6377735540058,282924,94,282924,165,283183,2112000000
32584,1,6377734987701,6377734987746,6377734987823,6377735550644,6377735550668,291499,122,291499,24,291645,2112000000
32593,1,6377735007680,6377735007723,6377735007770,6377735560336,6377735560369,295067,90,295067,33,295190,2112000000
32598,1,6377734958439,6377734958483,6377734958567,6377735571192,6377735571230,320941,128,320941,38,321107,2112000000
32623,1,6377734994362,6377734994417,6377734994494,6377735582440,6377735582463,321305,132,321305,23,321460,2112000000
32621,1,6377735001007,6377735001051,6377735001123,6377735604192,6377735604232,340934,116,340934,40,341090,2112000000
32588,1,6377735014329,6377735014374,6377735014478,6377735613401,6377735613423,346139,149,346139,22,346310,2112000000
32577,1,6377735021018,6377735021063,6377735021137,6377735623605,6377735623639,354351,119,354351,34,354504,2112000000
32628,1,6377735027934,6377735027985,6377735028075,6377735633152,6377735633177,361827,141,361827,25,361993,2112000000
32618,1,6377735034412,6377735034465,6377735034540,6377735642694,6377735642736,369072,128,369072,42,369242,2112000000
32630,1,6377735040957,6377735041002,6377735041075,6377735655621,6377735655661,379944,118,379944,40,380102,2112000000
32597,1,6377735047598,6377735047657,6377735047742,6377735664924,6377735664963,387204,144,387204,39,387387,2112000000
32634,1,6377735054283,6377735054326,6377735054408,6377735674351,6377735674394,394482,125,394482,43,394650,2112000000
32595,1,6377735060971,6377735061036,6377735061091,6377735683076,6377735683111,401127,120,401127,35,401282,2112000000
32619,1,6377735067583,6377735067636,6377735067705,6377735692456,6377735692501,408490,122,408490,45,408657,2112000000
32578,1,6377735074220,6377735074275,6377735074338,6377735701949,6377735701998,415961,118,415961,49,416128,2112000000
32602,1,6377735080895,6377735080940,6377735081013,6377735711588,6377735711615,423430,118,423430,27,423575,2112000000
32608,1,6377735087841,6377735087901,6377735087953,6377735721849,6377735721871,431531,112,431531,22,431665,2112000000
32636,1,6377735100907,6377735100950,6377735101033,6377735731836,6377735731865,437245,126,437245,29,437400,2112000000
32575,1,6377735107529,6377735107582,6377735107662,6377735741692,6377735741728,444925,133,444925,36,445094,2112000000
32637,1,6377735114178,6377735114239,6377735114339,6377735752812,6377735752842,453874,161,453874,30,454065,2112000000
32576,1,6377735120994,6377735121047,6377735121121,6377735762445,6377735762490,461382,127,461382,45,461554,2112000000
32611,1,6377735140808,6377735140857,6377735140951,6377735771436,6377735771471,463961,143,463961,35,464139,2112000000
32605,1,6377735094209,6377735094268,6377735094336,6377735781206,6377735781239,488641,127,488641,33,488801,2112000000
32599,1,6377735147584,6377735147643,6377735147732,6377735790556,6377735790585,480923,148,480923,29,481100,2112000000
32617,1,6377735154118,6377735154173,6377735154279,6377735799800,6377735799823,487920,161,487920,23,488104,2112000000
32587,1,6377735160763,6377735160828,6377735160898,6377735808995,6377735809018,494915,135,494915,23,495073,2112000000
32622,1,6377735167459,6377735167526,6377735167602,6377735820301,6377735820342,504203,143,504203,41,504387,2112000000
32596,1,6377735174102,6377735174143,6377735174216,6377735829647,6377735829675,511359,114,511359,28,511501,2112000000
32600,1,6377735127539,6377735127598,6377735127686,6377735839178,6377735839207,536060,147,536060,29,536236,2112000000
32594,1,6377735180775,6377735180820,6377735180893,6377735848976,6377735849015,528556,118,528556,39,528713,2112000000
32585,1,6377735134213,6377735134268,6377735134335,6377735870115,6377735870161,564819,122,564819,46,564987,2112000000
32633,1,6377735187422,6377735187465,6377735187567,6377735879165,6377735879206,556596,145,556596,41,556782,2112000000
32590,1,6377735194075,6377735194148,6377735194216,6377735887623,6377735887653,562973,141,562973,30,563144,2112000000
32586,1,6377735200734,6377735200787,6377735200852,6377735897509,6377735897537,570674,118,570674,28,570820,2112000000
32639,1,6377735207418,6377735207468,6377735207548,6377735906781,6377735906828,577914,130,577914,47,578091,2112000000
32581,1,6377735220681,6377735220730,6377735220858,6377735915917,6377735915954,582691,177,582691,37,582905,2112000000
32589,1,6377735227366,6377735227421,6377735227511,6377735924341,6377735924375,588929,145,588929,34,589108,2112000000
32629,1,6377735234003,6377735234064,6377735234137,6377735933214,6377735933240,595733,134,595733,26,595893,2112000000
32583,1,6377735240674,6377735240737,6377735240798,6377735942242,6377735942281,602654,124,602654,39,602817,2112000000
32591,1,6377735247307,6377735247350,6377735247425,6377735954880,6377735954916,613162,118,613162,36,613316,2112000000
32614,1,6377735282558,6377735282611,6377735282692,6377735963680,6377735963708,612794,134,612794,28,612956,2112000000
32638,1,6377735219033,6377735219098,6377735219175,6377735972262,6377735972290,640049,142,640049,28,640219,2112000000
32592,1,6377735253781,6377735253825,6377735253893,6377735980874,6377735980903,637072,112,637072,29,637213,2112000000
32615,1,6377735291841,6377735291896,6377735292008,6377735990214,6377735990245,636651,167,636651,31,636849,2112000000
32635,1,6377735298565,6377735298618,6377735298675,6377735998680,6377735998743,642960,110,642960,63,643133,2112000000
32603,1,6377735305140,6377735305197,6377735305281,6377736008230,6377736008273,650347,141,650347,43,650531,2112000000
32604,1,6377735311885,6377735311940,6377735312019,6377736018132,6377736018168,658095,134,658095,36,658265,2112000000
32609,1,6377735318554,6377735318607,6377735318678,6377736027131,6377736027170,664875,124,664875,39,665038,2112000000
32580,1,6377735325185,6377735325240,6377735325309,6377736035901,6377736035940,671494,124,671494,39,671657,2112000000
32625,1,6377735331993,6377735332043,6377735332119,6377736044658,6377736044809,678141,126,678141,151,678418,2112000000
32613,1,6377735338472,6377735338525,6377735338595,6377736053483,6377736053527,684797,123,684797,44,684964,2112000000
32627,1,6377735345115,6377735345168,6377735345225,6377736062582,6377736062629,691872,110,691872,47,692029,2112000000
32601,1,6377735352180,6377735352233,6377735352292,6377736071857,6377736071897,698988,112,698988,40,699140,2112000000
32620,1,6377735358496,6377735358541,6377735358613,6377736081213,6377736081256,705883,117,705883,43,706043,2112000000
182,0,6377736107529,6377736108073,6377736108267,6377737993911,6377737993938,1603987,738,1603987,27,1604752,2112000000
182,0,6377738009674,6377738009712,6377738009733,6377739533331,6377739533359,1303877,59,1303877,28,1303964,2112000000
190,0,6314326863619,6314326863795,6314326863917,6377769210530,6377769210540,0,298,63442346613,10,63442346921,2112000000
189,0,6314326864078,6314326864235,6314326865302,6377769253898,6377769254088,0,1224,63442388596,190,63442390010,2112000000
188,0,6314326865371,6314326865526,6314326866718,6377769270914,6377769271150,0,1347,63442404196,236,63442405779,2112000000
187,0,6314326866779,6314326866942,6314326868026,6377769278300,6377769278750,0,1247,63442410274,450,63442411971,2112000000
186,0,6314326868093,6314326868250,6314326869511,6377769285778,6377769285953,0,1418,63442416267,175,63442417860,2112000000
185,0,6314326869574,6314326869731,6314326870757,6377769292804,6377769292987,0,1183,63442422047,183,63442423413,2112000000
184,0,6314326870824,6314326870961,6314326872151,6377769300502,6377769300679,0,1327,63442428351,177,63442429855,2112000000
183,0,6314326872214,6314326872352,6314326873468,6377769307542,6377769307552,0,1254,63442434074,10,63442435338,2112000000
cid,qid,t_start,t_sqe_copy,t_doorbell,t_completion,t_end,t_poll_cycles,submit_ticks,wait_ticks,completion_ticks,total_ticks,ticks_hz
191,0,6379034275858,6379034279767,6379034281647,6379035623236,6379035623661,93536,5789,93536,425,99750,2112000000
191,0,6379036860681,6379036860831,6379036860941,6379042814469,6379042814734,424423,260,424423,265,424948,2112000000
191,0,6379042891514,6379042891871,6379042891993,6379042992264,6379042992478,7401,479,7401,214,8094,2112000000
191,0,6379043066288,6379043066504,6379043066764,6379043662586,6379043662795,41020,476,41020,209,41705,2112000000
191,0,6379043717681,6379043717897,6379043718136,6379043816641,6379043816854,7421,455,7421,213,8089,2112000000
182,0,6379126564727,6379126564823,6379126564955,6379128070364,6379128070409,102171,228,102171,45,102444,2112000000
32581,1,6442487722970,6442487723017,6442487723086,6442488204923,6442488204947,145588,116,145588,24,145728,2112000000
32632,1,6442487729660,6442487729715,6442487729766,6442488270723,6442488270744,209332,106,209332,21,209459,2112000000
32578,1,6442487736301,6442487736349,6442487736427,6442488283086,6442488283108,219665,126,219665,22,219813,2112000000
32608,1,6442487742941,6442487742988,6442487743033,6442488302902,6442488302939,237395,92,237395,37,237524,2112000000
32598,1,6442487749606,6442487749653,6442487749721,6442488312432,6442488312478,244890,115,244890,46,245051,2112000000
32621,1,6442487756288,6442487756335,6442487756408,6442488353166,6442488353211,283564,120,283564,45,283729,2112000000
